Timestamp,Transaction_Amount,User_Account_Age,Vendor_Account_Age,Transaction_Frequency,Session_Length,Weekend_Transaction,Holiday_Transaction,Peak_Hour,Fraud_Flag,Hour,DayOfWeek,Transaction_Amount_Per_Session,Currency_GBP,Currency_INR,Currency_USD,Payment_Method_Credit_Card,Payment_Method_Crypto,Payment_Method_PayPal,Location_DE,Location_FR,Location_IN,Location_UK,Location_US,Device_Type_Mobile,Device_Type_Tablet
2024-02-06 11:28:00,17557.865036123545,890,359,45,48.41891617817995,0,0,0,1,11,1,355.28632341548416,True,False,False,True,False,False,False,False,False,False,True,False,True
2024-06-29 00:14:00,9642.648945060355,710,831,38,101.63623647947963,0,0,1,0,0,5,93.94975182072501,False,False,True,False,True,False,False,False,False,True,False,False,True
2024-12-13 23:48:00,11266.25461467113,270,539,28,284.8019295275335,1,1,1,1,23,4,39.41979899609378,False,False,True,False,False,True,False,False,True,False,False,False,False
2024-09-12 21:41:00,11877.815510547043,545,291,23,288.77021671052427,0,1,0,0,21,3,40.99046356587015,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-04-14 06:39:00,12795.946320801098,614,130,18,252.69468669778564,1,0,1,1,6,6,50.43836939338149,False,False,False,False,False,True,False,False,False,False,True,True,False
2024-04-29 19:02:00,9916.158250614839,845,739,20,209.0181624607861,0,0,1,0,19,0,47.21571760473979,False,True,False,False,False,True,True,False,False,False,False,False,True
2024-04-18 00:56:00,367.2918814179533,282,479,33,216.48133639116904,0,0,0,0,0,3,1.6888432244932048,False,False,False,False,False,True,False,False,False,False,True,False,True
2024-01-08 15:43:00,6701.106511423892,398,648,2,141.40228008313287,1,1,0,0,15,0,47.057578765676084,False,True,False,True,False,False,False,False,False,False,True,False,False
2024-09-26 11:23:00,3685.626082012614,749,532,39,159.51623381850914,0,0,1,0,11,3,22.96107997512476,False,False,False,False,False,True,False,False,False,True,False,True,False
2024-07-17 16:23:00,13606.055429804423,216,264,37,190.70134534179044,1,0,1,1,16,2,70.97527357226289,False,False,True,False,False,True,False,False,True,False,False,False,True
2024-02-15 23:23:00,1143.5259808872327,432,959,26,219.65470461088213,1,1,1,0,23,3,5.182422839811215,True,False,False,False,False,True,False,True,False,False,False,False,False
2024-04-21 15:35:00,11280.429788321768,321,836,2,29.957005580654833,0,1,0,0,15,6,364.390210769318,True,False,False,False,True,False,False,True,False,False,False,True,False
2024-01-07 11:37:00,4220.528128263276,814,671,3,68.24121589418698,1,1,0,0,11,6,60.95398634699023,False,True,False,False,True,False,False,False,False,True,False,True,False
2024-12-23 10:43:00,18977.42831095655,639,503,20,288.920014199501,0,0,0,0,10,0,65.45746199466492,True,False,False,True,False,False,False,False,True,False,False,True,False
2024-08-12 18:33:00,6717.463434308845,493,160,10,101.20753737271309,1,1,1,0,18,0,65.72375782632096,True,False,False,False,False,True,False,False,False,False,False,False,False
2024-09-09 21:27:00,6511.171615578938,951,909,42,81.27378903165267,1,1,0,1,21,0,79.14029112083237,False,False,False,False,False,True,False,False,False,True,False,False,True
2024-08-28 20:09:00,18468.459513134567,606,854,21,127.15148232517264,1,1,0,1,20,2,144.114287076856,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-07-24 04:11:00,8352.784926879785,586,538,40,87.98530437954535,0,1,0,0,4,2,93.86701529112038,True,False,False,False,True,False,False,False,True,False,False,False,True
2024-10-19 01:31:00,19257.618060372988,128,81,9,28.262877573004694,1,0,0,1,1,5,658.0903744797245,False,False,True,False,False,False,False,False,False,False,True,False,True
2024-03-29 04:56:00,493.1653391487348,74,413,2,63.18037843935679,0,1,1,0,4,4,7.684051592414968,False,False,False,False,False,True,False,False,False,False,False,False,True
2024-12-11 12:42:00,6133.828058290905,476,475,28,192.40777947711763,1,1,1,0,12,2,31.71448467519688,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-09-23 14:54:00,13327.19727572596,452,888,3,67.73158455876708,1,0,1,1,14,0,193.90208099059464,True,False,False,False,False,False,False,False,True,False,False,False,True
2024-08-08 10:28:00,17818.230720907493,462,982,16,194.6524918117558,1,0,0,1,10,3,91.07080904469669,True,False,False,True,False,False,False,False,True,False,False,True,False
2024-08-09 15:47:00,5135.547804235595,908,18,4,30.924187576137545,0,1,0,0,15,4,160.86698500901795,False,False,False,True,False,False,False,False,False,True,False,False,False
2024-02-27 12:44:00,18610.247063353727,438,69,23,13.521028528150255,1,1,0,1,12,1,1281.6066731964731,False,False,False,False,False,False,False,False,False,True,False,False,True
2024-04-24 21:01:00,11886.488115318773,256,908,30,258.60873711509845,0,1,1,0,21,2,45.78616362225458,False,True,False,False,False,True,False,False,True,False,False,False,False
2024-03-26 00:02:00,16022.15478152634,448,130,38,228.24783246696623,1,0,1,1,0,1,69.8901036887015,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-03-22 22:52:00,7950.174013094876,102,938,13,200.14227717106561,1,0,1,0,22,4,39.5251268152517,False,False,True,False,True,False,True,False,False,False,False,False,True
2024-10-31 15:01:00,4251.485847511798,559,647,6,10.238870648122644,0,0,0,0,15,3,378.2840803690513,False,False,False,True,False,False,False,False,False,True,False,False,True
2024-10-04 00:49:00,18225.595954799384,677,815,10,72.56682661096804,0,0,1,0,0,4,247.74204345090155,False,False,True,False,False,False,False,False,True,False,False,True,False
2024-11-17 21:56:00,18663.38600944031,970,891,17,243.88198381852592,0,0,1,0,21,6,76.21379784015119,False,False,False,True,False,False,True,False,False,False,False,False,True
2024-03-30 21:53:00,9956.527131641169,768,730,8,44.25563185250482,1,0,1,0,21,5,220.00636659081565,False,False,True,False,True,False,True,False,False,False,False,True,False
2024-11-27 22:47:00,139.83536982513752,937,310,9,244.04317852823533,1,1,1,0,22,2,0.5706560397437257,False,True,False,False,False,True,True,False,False,False,False,True,False
2024-10-16 14:09:00,2204.561243871385,283,487,34,175.68583136304488,1,0,1,0,14,2,12.477295020569969,False,False,False,False,False,True,True,False,False,False,False,False,True
2024-08-09 07:54:00,11464.828925032118,938,15,17,222.3701419712968,0,0,1,0,7,4,51.326595505792156,False,False,False,False,False,True,False,False,False,False,True,False,True
2024-06-06 01:16:00,485.29627901470553,760,496,43,193.70761645690075,1,1,1,0,1,3,2.4924360322706103,False,False,True,True,False,False,False,False,False,True,False,False,True
2024-04-27 08:04:00,7944.269360494039,204,186,22,125.6798844450426,0,1,0,0,8,5,62.71137201692422,False,False,True,False,True,False,True,False,False,False,False,True,False
2024-12-30 19:03:00,6074.365211984531,86,417,3,88.30122732018039,1,0,1,0,19,0,68.02107198600437,True,False,False,False,False,False,True,False,False,False,False,True,False
2024-02-12 22:13:00,14289.822025290072,324,707,41,202.1460243986633,0,1,0,1,22,0,70.34261225436072,True,False,False,False,False,True,False,False,True,False,False,True,False
2024-01-20 05:52:00,1121.0176722292263,925,703,40,242.2669516596634,0,0,0,0,5,5,4.608179058360374,False,True,False,True,False,False,False,True,False,False,False,True,False
2024-03-19 08:16:00,9779.738066855976,164,746,29,14.37505821239666,1,1,0,0,8,1,636.0781163723161,False,False,False,False,False,True,False,False,True,False,False,True,False
2024-03-30 10:18:00,11586.494254813351,877,432,39,114.59277118342536,0,1,0,0,10,5,100.23545708085523,False,False,False,False,True,False,False,True,False,False,False,False,True
2024-07-17 14:17:00,12349.648610291828,57,66,27,105.86820546977904,1,0,0,1,14,2,115.55961434932254,False,False,True,False,False,False,False,False,False,False,True,True,False
2024-04-03 21:50:00,8109.101863618648,206,81,39,168.28178129707732,0,0,1,0,21,2,47.90298047128745,False,True,False,False,False,True,True,False,False,False,False,False,True
2024-07-05 21:14:00,6094.311990756723,908,961,40,35.06359185995211,0,0,1,0,21,4,168.98793704251997,False,False,False,False,True,False,False,False,False,False,True,True,False
2024-08-20 08:58:00,13653.035744405604,429,36,37,280.0924036316445,1,0,0,1,8,1,48.571343686317206,False,True,False,True,False,False,False,True,False,False,False,True,False
2024-04-15 04:16:00,16952.905271568874,148,747,3,165.00457026171296,1,0,0,1,4,0,102.12312374799036,True,False,False,False,True,False,False,False,True,False,False,False,True
2024-03-14 07:30:00,13875.416579279747,301,17,19,277.2020884808499,0,0,1,0,7,3,49.87531421869561,False,False,True,True,False,False,False,True,False,False,False,False,False
2024-07-07 02:06:00,18642.726285489858,791,514,34,245.26533611503353,1,0,0,1,2,6,75.7017880778057,False,False,False,False,False,True,False,False,False,True,False,False,False
2024-01-01 06:44:00,14348.097871904964,958,33,14,58.30001983223922,0,1,0,0,6,0,241.9577246769222,False,False,True,False,False,True,False,False,False,False,False,True,False
2024-07-09 21:47:00,15294.72849293223,982,349,21,40.5693646755942,1,0,0,1,21,1,367.9326978483249,True,False,False,False,True,False,False,False,False,False,False,False,True
2024-06-12 10:45:00,3366.3849000757564,290,380,2,258.51382176027755,0,0,0,0,10,2,12.971890580785365,False,True,False,True,False,False,False,True,False,False,False,False,False
2024-08-26 01:06:00,8396.597494088968,21,508,10,161.2939665526815,1,0,1,0,1,0,51.73696639772118,False,True,False,False,True,False,False,False,False,False,True,False,False
2024-02-05 03:32:00,9706.256065809745,947,646,42,6.90308162147163,0,1,0,1,3,0,1228.160928951958,True,False,False,False,True,False,False,False,True,False,False,False,True
2024-05-19 01:24:00,5133.300314269207,137,939,17,280.33379778336854,1,0,0,0,1,6,18.246298008680526,True,False,False,False,False,True,False,False,False,False,False,False,False
2024-01-04 08:09:00,10575.511808522195,970,868,2,142.43549141852625,0,0,1,0,8,3,73.73009081597675,False,False,False,False,False,True,True,False,False,False,False,True,False
2024-04-23 09:13:00,5822.930964994732,369,856,27,90.97995422396632,0,1,1,0,9,1,63.30652166684279,False,False,False,False,False,True,False,False,False,True,False,True,False
2024-04-10 08:48:00,13753.166835160275,522,267,1,155.46276348002354,1,0,1,1,8,2,87.9005747390894,False,False,False,False,True,False,False,False,True,False,False,True,False
2024-12-18 01:24:00,9411.066649296485,820,517,36,247.0525987398124,1,1,1,0,1,2,37.939802675350926,False,False,False,False,True,False,False,False,False,False,True,False,False
2024-11-08 05:33:00,9181.551015838022,557,798,33,33.97752777570133,0,0,1,0,5,4,262.49856978789643,False,False,False,False,False,False,False,False,True,False,False,False,True
2024-01-27 22:05:00,19673.014195345906,436,906,22,108.3209380680222,1,0,1,1,22,5,179.95650735364956,False,True,False,False,False,False,False,False,False,True,False,False,True
2024-08-07 11:56:00,7854.972522365983,761,485,49,96.34113530042195,1,1,0,1,11,2,80.69530418073862,False,False,False,False,True,False,False,True,False,False,False,True,False
2024-05-19 16:32:00,7252.285697465471,30,347,35,252.05520648841613,1,0,1,0,16,6,28.658907272067733,True,False,False,False,False,False,False,False,True,False,False,True,False
2024-07-27 06:08:00,6378.901381940262,448,603,34,233.76171551718645,1,1,0,0,6,5,27.171812779981472,True,False,False,False,True,False,False,True,False,False,False,True,False
2024-03-05 00:33:00,17896.036927306206,225,664,18,120.6311063385027,0,0,1,0,0,1,147.13371822419379,False,False,False,False,False,True,False,False,False,False,True,True,False
2024-01-26 03:07:00,9939.509283702582,386,443,36,199.68200458970338,0,1,1,0,3,4,49.528652576617525,True,False,False,True,False,False,True,False,False,False,False,False,False
2024-12-17 08:30:00,12004.289404837904,689,378,3,118.93919920613976,0,1,0,0,8,1,100.08645617356595,False,False,True,False,False,True,False,False,True,False,False,True,False
2024-04-06 01:11:00,3624.561395257876,608,630,44,171.82283765655387,1,0,0,1,1,5,20.97269923585486,False,True,False,False,True,False,False,False,False,False,True,False,False
2024-12-18 21:13:00,10823.43777649849,429,963,16,297.37337309291064,1,1,1,1,21,2,36.27481120149476,False,True,False,False,False,True,False,True,False,False,False,True,False
2024-05-11 07:29:00,5500.2173754410815,529,573,11,161.13676570343682,0,1,0,0,7,5,33.92331993041905,False,False,False,False,True,False,False,True,False,False,False,False,True
2024-10-30 00:21:00,14615.432056044921,28,358,10,296.5838451163215,1,0,1,1,0,2,49.11366089221659,False,False,True,False,True,False,True,False,False,False,False,False,False
2024-08-04 17:06:00,16652.24169235972,126,538,42,224.41253277315835,0,0,1,0,17,6,73.87451570457947,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-03-28 10:37:00,14299.065735704238,813,621,21,37.095964788678785,0,0,0,0,10,3,375.34331562469265,False,False,False,False,True,False,False,False,True,False,False,False,True
2024-07-27 04:10:00,14607.580883742445,785,880,25,238.99388441150367,0,1,1,0,4,5,60.86647132514289,True,False,False,True,False,False,True,False,False,False,False,False,True
2024-11-30 12:00:00,10254.369335349145,499,807,35,49.224406799474735,0,1,0,0,12,5,204.1710393174099,False,True,False,False,False,False,False,True,False,False,False,True,False
2024-07-14 09:02:00,14245.239946119364,187,210,6,160.1662539075972,1,1,0,1,9,6,88.38847836152293,False,False,True,True,False,False,False,False,False,False,False,False,True
2024-01-31 17:18:00,8459.511840808123,654,771,46,184.36032510522006,0,0,1,0,17,2,45.63820135730809,True,False,False,False,True,False,False,True,False,False,False,False,True
2024-01-01 20:52:00,13033.268179056964,372,806,44,267.7769061105887,1,0,1,1,20,0,48.491026880465704,False,True,False,False,False,True,False,False,True,False,False,False,True
2024-12-03 02:50:00,5188.193810309088,138,42,8,63.91683886687732,0,1,0,0,2,1,79.92061691340723,False,True,False,False,True,False,False,False,True,False,False,False,False
2024-08-07 07:46:00,1404.4426761170828,994,816,34,262.90667963679493,1,1,1,0,7,2,5.321739783358138,False,False,False,False,True,False,False,False,False,True,False,True,False
2024-08-11 08:38:00,8275.330549798151,974,985,41,280.41363901153204,1,1,1,0,8,6,29.4062881204526,False,False,True,False,False,True,False,False,True,False,False,False,True
2024-08-15 07:59:00,9240.945334051994,337,13,46,27.756718026610923,0,1,0,1,7,3,321.34909573132086,False,False,False,False,False,True,False,False,True,False,False,True,False
2024-01-05 19:49:00,5135.579092191912,741,601,1,265.7002502855947,1,1,1,0,19,4,19.255996523034764,True,False,False,True,False,False,True,False,False,False,False,False,False
2024-08-08 12:17:00,14556.91327296068,214,600,3,78.49483453371636,1,0,1,1,12,3,183.1177253005869,False,False,False,False,False,False,False,False,False,False,True,True,False
2024-11-12 01:02:00,1480.2740747358212,786,824,38,25.219283865259122,1,0,0,0,1,1,56.45745636467222,False,False,False,False,False,False,False,False,False,True,False,False,True
2024-08-22 15:29:00,4462.739004339979,291,489,27,287.613732419579,1,0,1,0,15,3,15.462670355034138,False,True,False,False,False,False,False,False,True,False,False,True,False
2024-11-26 21:07:00,14973.808721888001,944,187,13,118.26884268762767,0,0,1,0,21,1,125.546692534825,False,True,False,True,False,False,True,False,False,False,False,True,False
2024-09-04 15:20:00,8748.114232062848,570,63,43,187.27206803595394,0,0,0,1,15,2,46.465279333906494,True,False,False,True,False,False,False,True,False,False,False,True,False
2024-08-07 03:17:00,14108.619644545855,371,336,47,166.30906281879925,0,0,1,0,3,2,84.3266910162895,False,True,False,False,False,True,False,True,False,False,False,True,False
2024-07-30 10:22:00,11354.04269689409,530,555,19,64.7413954732899,0,0,1,0,10,1,172.70766181875663,False,True,False,False,False,False,True,False,False,False,False,True,False
2024-06-23 05:15:00,19014.747872447275,692,745,19,201.2001527219525,0,0,0,1,5,6,94.03923595742606,False,True,False,False,True,False,False,False,False,False,True,False,False
2024-11-17 19:09:00,11959.938696129431,670,746,6,14.788381713172223,1,1,1,1,19,6,757.5151724480586,False,False,False,True,False,False,False,False,False,False,False,False,True
2024-02-18 21:10:00,307.2307971669389,768,75,47,61.725382967286,0,0,0,1,21,6,4.898029834703011,False,False,True,False,True,False,False,False,True,False,False,True,False
2024-06-25 00:50:00,7064.018236581636,549,765,14,283.4544615292494,1,0,0,0,0,1,24.833564566380584,True,False,False,False,False,False,False,False,False,False,False,True,False
2024-06-21 04:20:00,2869.783037272107,296,825,5,286.09874985263923,0,0,1,0,4,4,9.995804714388678,False,False,False,False,False,False,False,False,False,False,True,False,True
2024-09-10 17:00:00,18493.427215178086,774,149,43,145.3139023522226,1,1,0,1,17,1,126.39555720862883,True,False,False,True,False,False,True,False,False,False,False,False,True
2024-10-27 17:07:00,2089.2089611587558,591,991,45,51.5524499352198,0,1,1,0,17,6,39.75473957416021,False,False,False,True,False,False,False,False,False,False,False,False,True
2024-12-18 19:21:00,7760.256195990439,419,694,45,127.06439824945105,1,1,1,0,19,2,60.59651473842539,True,False,False,False,False,True,False,False,False,False,True,False,True
2024-08-08 13:43:00,4529.7228805975765,666,207,36,263.2441791542779,0,0,0,1,13,3,17.14218604585767,False,True,False,False,True,False,False,False,False,False,False,True,False
2024-05-30 07:44:00,16935.9725880307,361,693,9,22.011942276376377,0,0,1,0,7,3,735.9644998508818,True,False,False,False,False,True,False,True,False,False,False,False,True
2024-12-20 16:16:00,6178.24428680245,859,685,23,39.23270457189057,0,0,1,0,16,4,153.56273838768996,False,False,True,False,False,True,True,False,False,False,False,False,False
2024-08-08 07:47:00,19837.950728021475,158,241,32,268.8002009109622,0,1,1,1,7,3,73.52830228087292,True,False,False,False,True,False,False,False,True,False,False,True,False
2024-06-04 09:37:00,781.9459461888953,75,676,29,125.19963680713077,0,0,0,0,9,1,6.196102983909002,False,False,True,False,False,False,False,True,False,False,False,False,False
2024-01-04 20:49:00,2574.2526815266915,372,575,45,25.954122937570496,1,1,0,1,20,3,95.50496922081344,True,False,False,False,True,False,False,True,False,False,False,False,True
2024-10-25 11:22:00,4500.529140817891,920,894,28,42.62351407502049,0,0,1,0,11,4,103.167505787778,False,True,False,False,False,False,False,False,False,True,False,False,False
2024-06-28 05:30:00,16224.009743601187,890,235,40,264.8520052102773,0,0,0,0,5,4,61.026471215700276,True,False,False,False,False,True,False,True,False,False,False,True,False
2024-02-01 06:02:00,17571.559009189674,567,125,11,147.540908115729,1,0,1,1,6,3,118.29440948011157,False,False,False,False,False,False,True,False,False,False,False,True,False
2024-12-12 10:30:00,1438.3130983823528,718,257,19,49.7352980505121,0,1,1,0,10,3,28.349357422723077,False,True,False,False,False,False,False,False,False,False,False,True,False
2024-05-27 01:51:00,658.8782338279053,727,92,1,268.3238667235065,1,0,1,0,1,0,2.4464160634687584,False,True,False,False,False,False,False,False,True,False,False,True,False
2024-05-20 20:46:00,14893.69157352054,521,737,9,253.7383878644484,1,0,0,1,20,0,58.46661627397039,False,False,False,False,True,False,False,False,False,True,False,False,False
2024-01-17 17:11:00,2675.7066150047335,106,707,2,7.883981885702889,1,1,1,0,17,2,301.1832587491859,False,True,False,False,False,False,False,True,False,False,False,True,False
2024-04-29 15:52:00,2668.641755622037,830,887,4,174.7160422170921,0,0,1,0,15,0,15.187240288083698,False,True,False,False,True,False,False,False,False,False,True,True,False
2024-06-27 14:58:00,457.1070245436411,367,207,29,74.05665846383161,1,1,1,0,14,3,6.090159539461943,False,False,False,True,False,False,False,False,True,False,False,True,False
2024-05-29 05:19:00,1005.6594728926032,402,417,4,160.40760778218873,0,1,1,0,5,2,6.230558067930038,False,True,False,True,False,False,True,False,False,False,False,False,True
2024-09-09 13:54:00,5280.872417323828,757,288,1,84.50123132939386,1,0,0,0,13,0,61.763700185547556,False,True,False,False,False,True,False,False,False,False,False,False,False
2024-10-23 06:50:00,1309.459733322018,819,215,28,95.44700798669935,1,1,0,0,6,2,13.576986582130168,False,True,False,False,False,True,False,True,False,False,False,False,True
2024-08-18 11:08:00,7383.893042268919,103,698,18,180.95390719734155,0,1,1,0,11,6,40.581118350267566,False,True,False,False,True,False,False,False,False,True,False,True,False
2024-10-16 16:50:00,16657.172874234708,787,638,46,162.11889415255047,1,1,1,1,16,2,102.1167594396315,True,False,False,False,False,False,False,True,False,False,False,False,True
2024-02-09 15:48:00,6533.141943858637,325,794,13,119.16252693646138,0,1,0,0,15,4,54.369212352809306,False,True,False,False,False,False,False,False,True,False,False,True,False
2024-11-29 20:01:00,14559.404909961639,373,767,40,33.16282357687565,0,0,1,0,20,4,426.17686085574906,False,True,False,True,False,False,False,False,False,True,False,False,True
2024-03-18 05:15:00,1887.2601969722914,338,512,6,290.8577456753051,1,1,1,0,5,0,6.466370089323888,False,True,False,False,True,False,False,False,False,True,False,True,False
2024-01-26 11:08:00,13190.909996515662,891,573,49,53.20705959054531,1,0,1,1,11,4,243.34302757156735,True,False,False,False,False,False,False,False,True,False,False,True,False
2024-07-17 01:25:00,6341.7761933161255,33,368,43,190.30205624196057,1,0,1,0,1,2,33.15059083993844,False,False,True,False,False,False,False,True,False,False,False,True,False
2024-08-25 01:56:00,14997.560045153792,108,401,47,25.740684048515284,0,1,1,1,1,6,560.8517724506938,False,True,False,False,True,False,False,False,False,False,False,False,True
2024-03-31 16:00:00,2733.6777609870737,422,201,39,206.80553693113995,0,0,1,0,16,6,13.154980379049892,False,False,True,False,False,True,False,True,False,False,False,True,False
2024-09-11 17:44:00,17958.688721511993,269,581,22,29.357095231786925,0,1,1,1,17,2,591.5812624492295,False,False,True,False,True,False,False,False,False,False,True,False,True
2024-04-12 18:19:00,4859.118285929752,945,285,30,69.62299411028854,0,0,0,0,18,4,68.80362900419516,False,False,False,False,True,False,False,False,True,False,False,True,False
2024-04-14 01:29:00,7069.224487690717,73,63,27,194.44857461403333,1,1,0,0,1,6,36.16923020109425,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-02-05 22:25:00,19004.11240925265,858,646,8,85.59762239136168,1,1,1,1,22,0,219.45305060879312,False,False,True,True,False,False,False,False,False,True,False,True,False
2024-09-14 08:48:00,11573.86237101987,181,751,43,160.3223937292291,0,0,1,0,8,5,71.74368110633152,True,False,False,False,False,False,False,False,False,True,False,False,False
2024-03-04 19:05:00,7321.772664070809,897,764,28,38.227112607885374,1,1,1,0,19,0,186.65081820472807,False,True,False,False,False,False,False,False,False,False,False,True,False
2024-05-27 20:10:00,18992.546919202297,780,361,2,61.51776124059468,0,1,0,0,20,0,303.7944184551167,False,True,False,False,False,False,False,False,True,False,False,True,False
2024-01-17 09:44:00,6588.25756363174,152,187,20,220.39899656813031,0,1,0,0,9,2,29.757395768523093,False,True,False,False,True,False,False,True,False,False,False,True,False
2024-01-17 04:41:00,1906.4655463768436,512,483,11,11.506519224387603,1,0,0,0,4,2,152.43774164271483,False,False,False,False,True,False,False,False,True,False,False,True,False
2024-10-07 08:24:00,19937.0092683098,897,371,14,34.42826274725844,0,0,1,0,8,0,562.7430678873069,False,False,False,False,False,False,True,False,False,False,False,True,False
2024-05-01 00:53:00,5364.219961972688,68,21,24,65.27184956458125,0,0,1,0,0,2,80.94266264208169,False,True,False,False,False,False,False,False,False,False,False,False,True
2024-05-09 15:57:00,17026.64439550515,903,941,13,7.036977172180027,0,1,0,0,15,3,2118.538354748951,False,False,True,True,False,False,False,False,True,False,False,False,True
2024-09-21 13:35:00,3319.1604885135143,372,941,8,29.518230853349404,0,1,1,0,13,5,108.75992466480845,False,False,False,False,False,True,False,False,False,True,False,False,True
2024-05-07 16:28:00,14629.765895829787,348,855,44,85.13605181323273,1,0,1,1,16,1,169.84486272427773,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-03-07 03:37:00,10493.743395500318,997,803,21,28.782318023359565,0,0,0,0,3,3,352.34810760094695,False,False,True,False,True,False,True,False,False,False,False,True,False
2024-05-25 22:56:00,19618.32210021969,709,308,22,259.96970957893006,0,0,0,0,22,5,75.17470947825133,False,True,False,False,False,True,True,False,False,False,False,True,False
2024-05-12 06:31:00,11061.078818287066,807,46,9,20.75606336283532,0,0,0,0,6,6,508.4136148078193,False,False,False,False,False,True,False,True,False,False,False,True,False
2024-11-24 10:10:00,510.052886298174,32,194,42,258.4341260542936,0,0,0,1,10,6,1.9660207932376315,True,False,False,True,False,False,False,False,False,True,False,False,False
2024-12-26 07:42:00,12081.521012585517,945,57,43,247.03516573201958,0,0,0,1,7,3,48.70890374326417,True,False,False,False,False,True,False,True,False,False,False,False,False
2024-11-26 09:34:00,2914.8759621691547,927,554,11,31.127716774452768,1,1,1,0,9,1,90.72776576787425,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-04-07 01:49:00,15972.832896488922,620,457,16,8.532202967301526,0,0,1,0,1,6,1675.6706661913092,False,False,True,False,False,False,False,False,False,True,False,False,False
2024-09-27 13:13:00,17132.79824783308,79,333,9,15.94761245369886,1,1,0,1,13,4,1010.9269547341935,False,True,False,False,True,False,True,False,False,False,False,False,True
2024-02-21 04:06:00,9647.049440706338,259,747,3,177.52304130755334,1,0,1,0,4,2,54.03811950574343,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-16 23:41:00,15666.59692647545,497,866,36,201.4357337220838,0,0,0,0,23,4,77.3904717236509,False,False,True,False,False,False,False,False,True,False,False,False,False
2024-06-19 05:21:00,2910.7636022772867,878,16,42,186.57536398262312,1,1,1,0,5,2,15.517835287511096,False,True,False,True,False,False,False,False,False,True,False,False,False
2024-09-12 00:57:00,9846.642948847564,175,645,13,162.9015787455775,1,0,1,0,0,3,60.07655950729061,False,True,False,False,False,True,False,True,False,False,False,False,False
2024-07-04 06:05:00,7884.945851164787,367,513,1,53.23054309821724,1,0,1,0,6,3,145.39677090978634,False,False,False,True,False,False,False,False,True,False,False,False,True
2024-04-11 11:06:00,12230.234567191097,15,744,44,252.44521449594617,1,1,1,1,11,3,48.255930148512306,False,True,False,False,False,True,False,False,False,False,False,True,False
2024-06-28 19:30:00,899.099004175168,51,150,11,98.93892597171433,0,1,1,0,19,4,8.996484557274906,True,False,False,True,False,False,True,False,False,False,False,False,False
2024-11-07 17:14:00,15044.935536590061,107,816,24,295.86728063775274,0,0,0,1,17,3,50.6789953553298,True,False,False,False,True,False,False,False,False,True,False,False,True
2024-03-22 23:13:00,1591.7944965989266,722,634,5,116.07248157036295,0,1,0,0,23,4,13.596658029685871,False,True,False,True,False,False,True,False,False,False,False,False,True
2024-04-25 22:06:00,13132.865635427996,469,794,2,79.63844834833526,1,1,1,1,22,3,162.8610905147596,False,False,False,True,False,False,False,True,False,False,False,False,True
2024-10-26 19:34:00,378.959938543485,202,802,17,268.38099332073955,0,0,0,0,19,5,1.4067805373791715,False,True,False,False,True,False,False,True,False,False,False,True,False
2024-09-16 04:20:00,16639.442394497022,789,882,17,170.65683479411894,0,0,0,0,4,0,96.93434237240811,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-06-03 02:17:00,3502.2456081733885,218,826,20,216.8332816122472,1,0,0,0,2,0,16.077642416495106,False,False,False,False,False,False,False,False,True,False,False,True,False
2024-01-01 17:42:00,10314.79454478004,41,213,15,123.11123621484619,0,1,0,0,17,0,83.10927245075804,True,False,False,False,True,False,False,False,False,False,True,False,True
2024-06-21 00:56:00,5237.243145515111,888,391,4,266.18773627713347,0,0,0,0,0,4,19.601360520839616,True,False,False,False,True,False,False,False,False,True,False,True,False
2024-03-07 07:02:00,14455.717569200759,771,281,11,275.3998386823139,0,0,0,0,7,3,52.300021729809146,False,False,True,True,False,False,False,False,False,True,False,False,True
2024-10-04 09:25:00,6433.808492792527,385,953,23,131.5939104039575,0,1,0,0,9,4,48.522654420489125,False,False,False,False,True,False,True,False,False,False,False,False,True
2024-11-08 12:09:00,14494.937779830461,917,652,1,72.9764267752594,1,1,0,1,12,4,195.93995562756936,False,True,False,False,True,False,False,False,False,False,True,False,False
2024-07-04 06:16:00,5704.575424641175,715,671,42,194.65374394561292,0,1,0,1,6,3,29.156484867608317,False,False,False,False,False,True,False,True,False,False,False,False,True
2024-09-15 06:43:00,15051.937087805842,336,539,47,286.4207158123342,1,0,1,1,6,6,52.369005641311226,True,False,False,False,False,True,False,False,False,False,True,True,False
2024-10-04 08:24:00,621.8038717747157,611,342,4,187.11149141230945,0,0,1,0,8,4,3.3055071070157216,False,False,False,False,False,False,False,False,False,False,True,True,False
2024-11-20 07:30:00,5673.39359412323,661,674,38,286.3125090839132,1,0,0,0,7,2,19.74642041243754,False,False,True,False,True,False,False,False,False,False,True,False,True
